Handle,Title,Tags,Published,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Taxable,Variant Barcode,Cost per item,Status,Photo,Info,Detail,Expiration_date (product.metafields.custom.expiration_date),Stock Status CR (product.metafields.custom.stock_cr),Stock Status NB (product.metafields.custom.stock_nb),Stock Status IN (product.metafields.custom.stock_in),Stock Status BR (product.metafields.custom.stock_br),Wholesaler,
삼부자 전장재래김* 30g(SBJ Roasted Seaweed* 30g),삼부자 전장재래김* 30g(SBJ Roasted Seaweed* 30g),"Seaweed, Banchan",True,8801299880302,30,shopify,81,deny,manual,3.99,3.99,True,"=""8801299880302""",2.90,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
삼성 까스명수 75ML(SS Carbonated Herbs Drink)[SINGLE],삼성 까스명수 75ML(SS Carbonated Herbs Drink)[SINGLE],"Energy Drinks, Healthy Drinks",TRUE,8806102400265,75,shopify,26,deny,manual,3.50,3.50,TRUE,"=""8806102400265""",0.00,active,O,O,,-,In stock,4 Left,4 Left,7 Left,,
삼성 까스명수 75ML*10(SS Carbonated Herbs Drink BOX)[MULTI],삼성 까스명수 75ML*10(SS Carbonated Herbs Drink BOX)[MULTI],"Energy Drinks, Healthy Drinks",TRUE,8806102400272,750,shopify,3,deny,manual,31.50,31.50,TRUE,"=""8806102400272""",16.5,active,O,O,,-,Out of stock,2 Left,1 Left,Out of stock,KS,
삼진식품 신당원 60g(SJF New Sugar 60g),삼진식품 신당원 60g(SJF New Sugar 60g),"Sugar, Special",True,8803906110086,60,shopify,128,deny,manual,0.50,1.90,True,"=""8803906110086""",1.33,active,O,O,O,Expiration date: 06/08/2025,In stock,In stock,In stock,In stock,CFC,
삼해 삼각김밥틀(SH Mold For Triangular Sushi),삼해 삼각김밥틀(SH Mold For Triangular Sushi),Kitchen and Dining,True,8801164140746,10,shopify,82,deny,manual,4.90,4.90,True,"=""8801164140746""",3.50,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
상촌 황토방청국장 300g(SC Fermented Soybean Paste 300g),상촌 황토방청국장 300g(SC Fermented Soybean Paste 300g),"Paste, Frozen Foods",TRUE,8804758300038,300,shopify,3,deny,manual,7.90,7.90,TRUE,"=""8804758300038""",4.79,active,O,O,,-,2 Left,Out of stock,1 Left,Out of stock,KS,
샘표 간장 치킨소스 250ml(SP Korean Fried Chicken Sauce(Soy&Garlic) 250ml),샘표 간장 치킨소스 250ml(SP Korean Fried Chicken Sauce(Soy&Garlic) 250ml),Sauces,True,8801005990103,250,shopify,11,deny,manual,7.20,7.20,True,"=""8801005990103""",4.53,active,O,O,,-,3 Left,2 Left,2 Left,4 Left,CFC,
샘표 강릉식 두부조림양념 140G(SP Korean Braised Tofu Sauce 140g),샘표 강릉식 두부조림양념 140G(SP Korean Braised Tofu Sauce 140g),Sauces,True,8801005931618,140,shopify,24,deny,manual,4.50,4.50,True,"=""8801005931618""",2.88,active,O,O,,-,In stock,In stock,Out of stock,Out of stock,KF,
샘표 계란이 맛있어지는 간장 200ml(SP Soy Sauce for Egg Dishes 200ml),샘표 계란이 맛있어지는 간장 200ml(SP Soy Sauce for Egg Dishes 200ml),Soy Sauce,True,8801005118606,200,shopify,25,deny,manual,5.90,5.90,True,"=""8801005118606""",3.67,active,O,O,,-,4 Left,In stock,5 Left,3 Left,KF,
샘표 고추장 VEGAN 250G(SP Korean Hot Pepper Paste GLUTEN FREE 250G),샘표 고추장 VEGAN 250G(SP Korean Hot Pepper Paste GLUTEN FREE 250G),"Paste, Vegan, Glutenfree",True,8801005000086,250,shopify,0,deny,manual,4.90,4.90,True,"=""8801005000086""",2.92,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 고추장 치킨소스 250ml(SP Korean Fried Chicken Sauce(Sweet&Spicy) 250ml),샘표 고추장 치킨소스 250ml(SP Korean Fried Chicken Sauce(Sweet&Spicy) 250ml),Sauces,TRUE,8801005990110,250,shopify,0,deny,manual,7.20,7.20,TRUE,"=""8801005990110""",4.53,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
샘표 국간장 860ml(SP Jin-S Soy Sauce For Soup 860ml),샘표 국간장 860ml(SP Jin-S Soy Sauce For Soup 860ml),Soy Sauce,True,8801005109215,860,shopify,0,deny,manual,7.50,7.50,True,"=""8801005109215""",4.59,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 국시장국(가쓰오부시) 350ml(SP Soup Base(Katsuo) 350ml),샘표 국시장국(가쓰오부시) 350ml(SP Soup Base(Katsuo) 350ml),Broth,TRUE,8801005941112,350,shopify,0,deny,manual,8.50,8.50,TRUE,"=""8801005941112""",5.27,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
샘표 김치찌개양념 75G(SP Kimchi Stew Sauce 75G),샘표 김치찌개양념 75G(SP Kimchi Stew Sauce 75G),Broth,True,8801005931465,75,shopify,0,deny,manual,2.80,2.80,True,"=""8801005931465""",1.58,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
"샘표 꽃게 토장찌개양념 450G(SP Tojang, Soybean Paste with Seafood for Soup)","샘표 꽃게 토장찌개양념 450G(SP Tojang, Soybean Paste with Seafood for Soup)",Paste,TRUE,8801005139779,450,shopify,6,deny,manual,8.99,8.99,TRUE,"=""8801005139779""",5.63,active,O,O,,-,1 Left,2 Left,2 Left,1 Left,KF,
샘표 달콤 떡볶이 컵 160G(SP TeokBokKi Cup Sweet & Spicy),샘표 달콤 떡볶이 컵 160G(SP TeokBokKi Cup Sweet & Spicy),"Instant Foods, Cup Noodles",True,8801005198462,160,shopify,60,deny,manual,4.50,4.50,True,"=""8801005198462""",2.83,active,O,O,,-,In stock,In stock,In stock,In stock,KF,
샘표 닭갈비 양념 90G(SP Gochujang BBQ Chicken Hot&Spicy),샘표 닭갈비 양념 90G(SP Gochujang BBQ Chicken Hot&Spicy),Sauces,TRUE,8801005931458,90,shopify,24,deny,manual,2.90,2.90,TRUE,"=""8801005931458""",1.58,active,O,O,,-,In stock,Out of stock,Out of stock,Out of stock,KF,
샘표 대전식 두부두루치기양념 135G(SP Korean Stir fry Tofu Sauce),샘표 대전식 두부두루치기양념 135G(SP Korean Stir fry Tofu Sauce),Sauces,True,8801005931601,135,shopify,0,deny,manual,3.99,3.99,True,"=""8801005931601""",2.65,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KFBW,
샘표 된장 GLUTEN FREE VEGAN 450G(SP DOENJANG SOYBEAN PASTE),샘표 된장 GLUTEN FREE VEGAN 450G(SP DOENJANG SOYBEAN PASTE),"Paste, Vegan, Glutenfree",TRUE,8801005101547,450,shopify,4,deny,manual,6.90,6.90,TRUE,"=""8801005101547""",3.16,active,O,O,,-,Out of stock,Out of stock,1 Left,3 Left,KF,
샘표 들기름 200ml(SP Perilla oil 200ml),샘표 들기름 200ml(SP Perilla oil 200ml),Oil,TRUE,8801005211550,200,shopify,0,deny,manual,15.80,15.80,TRUE,"=""8801005211550""",9.5,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KFBW,
샘표 떡볶이 소스(달콤) 150g(SP Topokki Sauce(Mild) 150g),샘표 떡볶이 소스(달콤) 150g(SP Topokki Sauce(Mild) 150g),Sauces,True,8801005198332,150,shopify,91,deny,manual,3.90,3.90,True,"=""8801005198332""",2.40,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
샘표 떡볶이 소스(매콤) 150g(SP Topokki Sauce(Spicy) 150g),샘표 떡볶이 소스(매콤) 150g(SP Topokki Sauce(Spicy) 150g),"Sauces, Spicy",TRUE,8801005198325,150,shopify,0,deny,manual,3.90,3.90,TRUE,"=""8801005198325""",2.40,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
샘표 만두가 맛있어지는 간장 소스 200ml(SP Soy Sauce for dumpling 200ml),샘표 만두가 맛있어지는 간장 소스 200ml(SP Soy Sauce for dumpling  200ml),Soy Sauce,TRUE,8801005118705,200,shopify,21,deny,manual,6.50,6.50,TRUE,"=""8801005118705""",3.67,active,O,O,,-,6 Left,4 Left,8 Left,3 Left,KF,
샘표 맑은 조선간장 930ML(SP SOUP SOY SAUCE PREMIUM 930ML),샘표 맑은 조선간장 930ML(SP SOUP SOY SAUCE PREMIUM 930ML),Soy Sauce,True,8801005118132,930,shopify,0,deny,manual,17.50,17.50,True,"=""8801005118132""",11.67,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 매콤 떡볶이 컵 160G(SP TeokBokKi Cup Hot & Spicy 160G),샘표 매콤 떡볶이 컵 160G(SP TeokBokKi Cup Hot & Spicy 160G),"Instant Foods, Cup Noodles, Spicy",True,8801005198455,160,shopify,0,deny,manual,4.50,4.50,True,"=""8801005198455""",2.84,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 매콤칼칼 신당동 국물떡볶이양념 180g(SP Shindang-dong Topokki Sauce 180g),샘표 매콤칼칼 신당동 국물떡볶이양념 180g(SP Shindang-dong Topokki Sauce 180g),"Sauces, Spicy",TRUE,8801005931519,180,shopify,20,deny,manual,4.50,4.50,TRUE,"=""8801005931519""",2.95,active,O,O,,-,In stock,In stock,Out of stock,Out of stock,KF,
샘표 메밀소바국시장국 350ml(SP Soba Sauce 350ml),샘표 메밀소바국시장국 350ml(SP Soba Sauce 350ml),Broth,True,8801005943116,350,shopify,25,deny,manual,8.50,8.50,True,"=""8801005943116""",5.26,active,O,O,,-,9 Left,7 Left,4 Left,5 Left,KF,
샘표 미소된장 450g(SP Miso Paste 450g),샘표 미소된장 450g(SP Miso Paste 450g),Paste,True,8801005139946,450,shopify,0,deny,manual,7.80,7.80,True,"=""8801005139946""",4.5,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 바삭바삭 김자반(바비큐) 50g(SP Crispy Seaweed(BBQ) 50g),샘표 바삭바삭 김자반(바비큐) 50g(SP Crispy Seaweed(BBQ) 50g),"Seaweed, Snacks, Anju",TRUE,8801005205634,50,shopify,25,deny,manual,6.99,6.99,TRUE,"=""8801005205634""",4.53,active,O,O,,-,5 Left,7 Left,5 Left,8 Left,,
샘표 바삭바삭 김자반(핫칠리) 50g(SP Crispy Seaweed(Hot Chili) 50g),샘표 바삭바삭 김자반(핫칠리) 50g(SP Crispy Seaweed(Hot Chili) 50g),"Seaweed, Snacks, Anju",True,8801005205627,50,shopify,23,deny,manual,6.99,6.99,True,"=""8801005205627""",4.53,active,O,O,,-,7 Left,2 Left,In stock,4 Left,,
샘표 바삭바삭 김자반(해물맛) 50g(SP Crispy Seaweed(Shrimp) 50g),샘표 바삭바삭 김자반(해물맛) 50g(SP Crispy Seaweed(Shrimp) 50g),"Seaweed, Snacks, Anju",True,8801005205641,50,shopify,0,deny,manual,6.99,6.99,True,"=""8801005205641""",4.12,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
샘표 백일된장 450g(SP Soybean Paste 450g),샘표 백일된장 450g(SP Soybean Paste 450g),Paste,True,8801005139618,450,shopify,12,deny,manual,7.80,7.80,True,"=""8801005139618""",5.21,active,O,O,,-,3 Left,3 Left,5 Left,1 Left,KF,
샘표 비빔밥용 고추장 320g(SP Bibimbap Sauce&Stir Fry 320g),샘표 비빔밥용 고추장 320g(SP Bibimbap Sauce&Stir Fry 320g),Paste,True,8801005135795,320,shopify,0,deny,manual,6.90,6.90,True,"=""8801005135795""",4.33,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 속초 닭강정소스(Dakgangjeong) 360g(SP Sweet&Spicy Sauce for Korean Fried Chicken 360G),샘표 속초 닭강정소스(Dakgangjeong) 360g(SP Sweet&Spicy Sauce for Korean Fried Chicken 360G),Sauces,TRUE,8801005932530,360,shopify,1,deny,manual,8.90,8.90,TRUE,"=""8801005932530""",4.67,active,O,O,,-,1 Left,Out of stock,Out of stock,Out of stock,KF,
샘표 순두부찌개양념 110G(SP Spicy Tofu Stew Sauce 110G),샘표 순두부찌개양념 110G(SP Spicy Tofu Stew Sauce 110G),Broth,TRUE,8801005931472,110,shopify,24,deny,manual,2.80,2.80,TRUE,"=""8801005931472""",1.58,active,O,O,,-,In stock,1 Left,5 Left,8 Left,KF,
샘표 시골집토장 450g(SP Soybean Paste(Tojang) 450g),샘표 시골집토장 450g(SP Soybean Paste(Tojang) 450g),Paste,True,8801005139632,450,shopify,14,deny,manual,7.80,7.80,True,"=""8801005139632""",5.21,active,O,O,,-,2 Left,4 Left,4 Left,4 Left,CFC,
샘표 쌀소면 400g(SP Rice Noodle 400g),샘표 쌀소면 400g(SP Rice Noodle 400g),Noodles,True,8801005517508,400,shopify,1,deny,manual,4.90,4.90,True,"=""8801005517508""",3.28,active,O,O,,-,Out of stock,1 Left,Out of stock,Out of stock,KF,
샘표 쌈장 VEGAN 250G(SP Korean Soybean Dipping Paste GLUTEN FREE 250G),샘표 쌈장 VEGAN 250G(SP Korean Soybean Dipping Paste GLUTEN FREE 250G),"Paste, Vegan, Glutenfree",True,8801005138581,250,shopify,0,deny,manual,4.50,4.50,True,"=""8801005138581""",2.63,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 쌈토장 TOJANG SSAMJANG(SP SOY BEAN PASTE DIPPING 450G),샘표 쌈토장 TOJANG SSAMJANG(SP SOY BEAN PASTE DIPPING 450G),Paste,TRUE,8801005139762,450,shopify,1,deny,manual,8.80,8.80,TRUE,"=""8801005139762""",5.63,active,O,O,,-,Out of stock,Out of stock,Out of stock,1 Left,KF,
샘표 양조간장 501S 500ml(SP Naturally Brewed Soy Sauce 501S 500ml),샘표 양조간장 501S 500ml(SP Naturally Brewed Soy Sauce 501S  500ml),Soy Sauce,True,8801005152235,500,shopify,18,deny,manual,5.90,5.90,True,"=""8801005152235""",3.7,active,O,O,,-,In stock,Out of stock,Out of stock,Out of stock,KF,
샘표 양조간장 701S 860ml(SP Soy Sauce 701S 860ml),샘표 양조간장 701S 860ml(SP Soy Sauce 701S 860ml),Soy Sauce,True,8801005117005,860,shopify,0,deny,manual,14.90,14.90,True,"=""8801005117005""",9.4,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 연두 275ml(SP Yondu 275ml),샘표 연두 275ml(SP Yondu 275ml),Stock,True,8801005300025,275,shopify,0,deny,manual,10.80,10.80,True,"=""8801005300025""",7.18,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 연두(프리미엄) 275ml(SP Yondu(Premium) 275ml),샘표 연두(프리미엄) 275ml(SP Yondu(Premium) 275ml),Stock,True,8801005300001,275,shopify,6,deny,manual,10.80,10.80,True,"=""8801005300001""",7.18,active,O,O,,-,2 Left,2 Left,2 Left,Out of stock,,
"샘표 연두링 다시마표고야채 80G(SP YONDU COIN KELP,SHITAKE,VEGE BROTH)","샘표 연두링 다시마표고야채 80G(SP YONDU COIN KELP,SHITAKE,VEGE BROTH)","Stock, Broth",TRUE,8801005300605,80,shopify,16,deny,manual,13.50,13.50,TRUE,"=""8801005300605""",7.95,active,O,O,O,-,6 Left,3 Left,3 Left,4 Left,KF,
샘표 연두링 멸치디포리 80G(SP YONDU COIN ANCHOVY BROTH 80G),샘표 연두링 멸치디포리 80G(SP YONDU COIN ANCHOVY BROTH 80G),"Stock, Broth",TRUE,8801005300599,80,shopify,22,deny,manual,13.50,13.50,TRUE,"=""8801005300599""",7.95,active,O,O,,-,In stock,4 Left,2 Left,6 Left,KF,
샘표 우리엄마 깨끗한 깻잎 70g(SP Canned Seasoned Sesame 70g),샘표 우리엄마 깨끗한 깻잎 70g(SP Canned Seasoned Sesame 70g),"Canned Foods, Banchan, BBQ",True,8801005302838,70,shopify,56,deny,manual,4.30,4.30,True,"=""8801005302838""",2.71,active,O,O,,-,In stock,In stock,In stock,In stock,KF,
샘표 우리엄마 매콤한 깻잎 70g(SP Canned Seasoned Spicy Sesame Leaves 70g),샘표 우리엄마 매콤한 깻잎 70g(SP Canned Seasoned Spicy Sesame Leaves 70g),"Canned Foods, Banchan, BBQ",TRUE,8801005305839,70,shopify,67,deny,manual,4.30,4.30,TRUE,"=""8801005305839""",2.71,active,O,O,,-,In stock,In stock,In stock,In stock,KF,
샘표 자루소바 1.3kg(SP Buckweat Noodles 1.3kg),샘표 자루소바 1.3kg(SP Buckweat Noodles 1.3kg),Noodles,True,8801005560511,1300,shopify,10,deny,manual,13.90,13.90,True,"=""8801005560511""",9.24,active,O,O,,-,6 Left,2 Left,1 Left,1 Left,KF,
샘표 잡채양념 60g(SP Japchae Sauce 60g),샘표 잡채양념 60g(SP Japchae Sauce 60g),Sauces,True,8801005931489,60,shopify,101,deny,manual,2.20,2.20,True,"=""8801005931489""",1.3,active,O,O,,-,In stock,In stock,In stock,In stock,KF,
샘표 정통수타짜장 640G(SP Noodles with Black Bean Sauce 640G),샘표 정통수타짜장 640G(SP Noodles with Black Bean Sauce 640G),Instant Noodles,TRUE,8801005145107,640,shopify,21,deny,manual,11.90,11.90,TRUE,"=""8801005145107""",7.7,active,O,O,,-,In stock,In stock,Out of stock,Out of stock,KF,
샘표 제주 어린잎 녹차소면 300g(SP Green Tea Wheat Noodles 300g),샘표 제주 어린잎 녹차소면 300g(SP Green Tea Wheat Noodles 300g),"Noodles, Special",True,8801005000451,300,shopify,22,deny,manual,3.99,4.70,True,"=""8801005000451""",2.73,active,O,O,,Expiration date: 21/10/2025,In stock,4 Left,5 Left,1 Left,CFC,
샘표 진간장 금F3 500ml(SP Soy Sauce Jin Gold F3 500ml),샘표 진간장 금F3 500ml(SP Soy Sauce Jin Gold F3 500ml),Soy Sauce,True,8801005155236,500,shopify,18,deny,manual,4.80,4.80,True,"=""8801005155236""",3.29,active,O,O,,-,In stock,Out of stock,Out of stock,Out of stock,KF,
샘표 진간장 금S 860ml(SP Jin Gold-S Soy Sauce 860ml),샘표 진간장 금S 860ml(SP Jin Gold-S Soy Sauce 860ml),Soy Sauce,TRUE,8801005107006,860,shopify,0,deny,manual,7.50,7.50,TRUE,"=""8801005107006""",4.88,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 진간장 진-S 860ml(SP Jin S Soy Sauce 860ml),샘표 진간장 진-S 860ml(SP Jin S Soy Sauce 860ml),Soy Sauce,True,8801005105200,860,shopify,0,deny,manual,6.30,6.30,True,"=""8801005105200""",4.18,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 춘천 닭갈비양념 180g(SP Spicy Stir Fry for Chicken 180g),샘표 춘천 닭갈비양념 180g(SP Spicy Stir Fry for Chicken 180g),Marinades,TRUE,8801005931144,180,shopify,0,deny,manual,5.50,5.50,TRUE,"=""8801005931144""",3.68,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
샘표 칼국수면 650g(SP Wheat Noodle(Thick Square) 650g),샘표 칼국수면 650g(SP Wheat Noodle(Thick Square) 650g),Noodles,True,8801005514514,650,shopify,0,deny,manual,6.20,6.20,True,"=""8801005514514""",4.11,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
샘표 토장찌개양념 450G(SP TOJANG SOYBEAN PASTE FOR SOUP),샘표 토장찌개양념 450G(SP TOJANG SOYBEAN PASTE FOR SOUP),Paste,True,8801005139748,450,shopify,6,deny,manual,8.99,8.99,True,"=""8801005139748""",5.63,active,O,O,,-,2 Left,Out of stock,4 Left,Out of stock,KF,
샘표 한식국간장 500ml(SP Naturally Brewed Soup Soy Sauce 500ml),샘표 한식국간장 500ml(SP Naturally Brewed Soup Soy Sauce 500ml),Soy Sauce,TRUE,8801005120807,500,shopify,18,deny,manual,4.90,4.90,TRUE,"=""8801005120807""",3.21,active,O,O,,-,In stock,Out of stock,Out of stock,Out of stock,KF,
샘표 현미 쌀소면 400G(SP BROWN RICE NOODLES GLUTEN FREE),샘표 현미 쌀소면 400G(SP BROWN RICE NOODLES GLUTEN FREE),"Noodles, Glutenfree",True,8801005001328,400,shopify,36,deny,manual,6.50,6.50,True,"=""8801005001328""",4,active,O,O,,-,9 Left,2 Left,9 Left,In stock,KF,
샘표 후레쉬 우동 200g(SP Fresh Udon 200g),샘표 후레쉬 우동 200g(SP Fresh Udon 200g),"Noodles, Special",True,8801005998901,200,shopify,154,deny,manual,1.28,1.60,True,"=""8801005998901""",0.93,active,O,O,,Expiration date: 09/10/2025,In stock,In stock,In stock,In stock,KF,
샘표 흑초 블랙베리 블루베리 900ML(SP Vinegar Drink Blackberry & Blueberry),샘표 흑초 블랙베리 블루베리 900ML(SP Vinegar Drink Blackberry & Blueberry),Cordials,TRUE,8801005213073,900,shopify,12,deny,manual,15.50,15.50,TRUE,"=""8801005213073""",8.94,active,O,O,,-,3 Left,3 Left,4 Left,2 Left,KF,
샘표 흑초 산머루 복분자 900ML(SP Vinegar Drink Rubus & Wild Grape),샘표 흑초 산머루 복분자 900ML(SP Vinegar Drink Rubus & Wild Grape),Cordials,TRUE,8801005212045,900,shopify,7,deny,manual,15.50,15.50,TRUE,"=""8801005212045""",8.94,active,O,O,,-,2 Left,1 Left,4 Left,Out of stock,KF,
샘표 흑초 산수유 석류 900ML(SP Vinegar Drink Pomegranate & Cornelian Cherry),샘표 흑초 산수유 석류 900ML(SP Vinegar Drink Pomegranate & Cornelian Cherry),Cordials,TRUE,8801005213042,900,shopify,11,deny,manual,15.50,15.50,TRUE,"=""8801005213042""",8.93,active,O,O,,-,4 Left,Out of stock,5 Left,2 Left,KF,
샤워 타월 28*90cm(Shower Towel 28*90cm),샤워 타월 28*90cm(Shower Towel 28*90cm),Home Supplies,True,8801783880245,10,shopify,0,deny,manual,4.90,4.90,True,"=""8801783880245""",3.10,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
서래야쌀 10kg(Seoraeya Korean Rice 10kg),서래야쌀 10kg(Seoraeya Korean Rice 10kg),Rice,TRUE,8809057389104,10000,shopify,12,deny,manual,69.90,69.90,TRUE,"=""8809057389104""",62.90,active,O,O,O,-,3 Left,4 Left,3 Left,2 Left,CFC,
서래야쌀 4kg(Seoraeya Korean Rice 4kg),서래야쌀 4kg(Seoraeya Korean Rice 4kg),Rice,True,8809057389043,4000,shopify,18,deny,manual,39.90,39.90,True,"=""8809057389043""",31.00,active,O,O,O,-,5 Left,4 Left,5 Left,4 Left,CFC,
서주 깔라마니셔 쭈쭈바 125ML(SJ Ice Tube Calamansi 125ML),서주 깔라마니셔 쭈쭈바 125ML(SJ Ice Tube Calamansi 125ML),Ice Cream,TRUE,8801206005675,125,shopify,149,deny,manual,2.90,2.90,TRUE,"=""8801206005675""",1.57,active,O,O,,-,In stock,In stock,In stock,In stock,,
서주 비타 오백 아이스쿨 200ML(SJ Ice Cool Vita 500 200ML),서주 비타 오백 아이스쿨 200ML(SJ Ice Cool Vita 500 200ML),Ice Cream,True,8809592640883,200,shopify,0,deny,manual,5.99,5.99,True,"=""8809592640883""",3.27,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
서주 비타 오백 쭈쭈바 130ML(SJ Ice Tube Vita 500 130ML),서주 비타 오백 쭈쭈바 130ML(SJ Ice Tube Vita 500 130ML),Ice Cream,TRUE,8801206004401,130,shopify,0,deny,manual,2.90,2.90,TRUE,"=""8801206004401""",1.57,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
서주 빵뚜르 샌드 200ML(SJ CASTELLA VANILLA SAND 200ML),서주 빵뚜르 샌드 200ML(SJ CASTELLA VANILLA SAND 200ML),Ice Cream,True,8801206000045,200,shopify,73,deny,manual,3.99,3.99,True,"=""8801206000045""",2.38,active,O,O,,-,In stock,In stock,5 Left,In stock,CFC,
서주 빵뚜르 옥수수샌드 180ML(SJ Castella Corn Sand 180ML),서주 빵뚜르 옥수수샌드 180ML(SJ Castella Corn Sand 180ML),Ice Cream,TRUE,8801206002001,180,shopify,109,deny,manual,3.99,3.99,TRUE,"=""8801206002001""",2.38,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
서주 산리오 탱글탱글 젤리 라이치 40G(SJ Sanrio Plump Jelly Lychee 40G),서주 산리오 탱글탱글 젤리 라이치 40G(SJ Sanrio Plump Jelly Lychee 40G),"Confectionaries, Kids",TRUE,8801725000748,40,shopify,45,deny,manual,3.50,3.50,TRUE,"=""8801725000748""",2.12,active,O,O,,-,3 Left,In stock,In stock,In stock,,
서주 산리오 탱글탱글 젤리 샤인머스켓 40G(SJ Sanrio Jelly Green Grape 40G),서주 산리오 탱글탱글 젤리 샤인머스켓 40G(SJ Sanrio Jelly Green Grape 40G),"Confectionaries, Kids",TRUE,8801725000847,40,shopify,226,deny,manual,3.50,3.50,TRUE,"=""8801725000847""",2.12,active,O,O,,-,In stock,In stock,In stock,In stock,,
서주 쑥떡 샌드 180ML(SJ MUGWORT RICE CAKE ICE 180ML),서주 쑥떡 샌드 180ML(SJ MUGWORT RICE CAKE ICE 180ML),Ice Cream,TRUE,8801206002537,180,shopify,0,deny,manual,3.99,3.99,TRUE,"=""8801206002537""",2.79,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,,
서주 아이스캔디 메론 70ML(SJ Ice Candy Melon 70ML),서주 아이스캔디 메론 70ML(SJ Ice Candy Melon 70ML),Ice Cream,TRUE,8801206000250,70,shopify,139,deny,manual,2.90,2.90,TRUE,"=""8801206000250""",1.50,active,O,O,,-,In stock,In stock,In stock,In stock,,
서주 아이스쿨 복숭아 200ML(SJ Ice Cool Peach 200ML),서주 아이스쿨 복숭아 200ML(SJ Ice Cool Peach 200ML),Ice Cream,True,8801206670279,200,shopify,13,deny,manual,5.99,5.99,True,"=""8801206670279""",3.27,active,O,O,,-,5 Left,4 Left,3 Left,1 Left,CFC,
서주 아이스쿨 왕도포알 200ML(SJ Ice Cool Grape 200ML),서주 아이스쿨 왕도포알 200ML(SJ Ice Cool Grape 200ML),Ice Cream,True,8809592640371,200,shopify,6,deny,manual,5.99,5.99,True,"=""8809592640371""",3.27,active,O,O,,-,Out of stock,2 Left,Out of stock,4 Left,CFC,
서주 오떡바 75ML(SJ Grain Ice Bar 75ML),서주 오떡바 75ML(SJ Grain Ice Bar 75ML),Ice Cream,TRUE,8801206003978,75,shopify,115,deny,manual,2.90,2.90,TRUE,"=""8801206003978""",1.48,active,O,O,,-,In stock,In stock,In stock,In stock,,
서주 왕수박알 120ML(SJ WATERMELON ICE BALL 120ML),서주 왕수박알 120ML(SJ WATERMELON ICE POLE 120ML),Ice Cream,True,8801206001639,120,shopify,0,deny,manual,2.90,2.90,True,"=""8801206001639""",1.57,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
서주 왕패션후르츠알 120ML(SJ PASSIONFRUIT ICE BALL 120ML),서주 왕패션후르츠알 120ML(SJ PASSIONFRUIT ICE POLE 120ML),Ice Cream,True,8801206003091,120,shopify,0,deny,manual,2.90,2.90,True,"=""8801206003091""",1.57,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
서주 왕포도알 120ML(SJ GRAPE ICE BALL 120ML),서주 왕포도알 120ML(SJ GRAPE ICE POLE 120ML),Ice Cream,True,8801206680100,120,shopify,163,deny,manual,2.90,2.90,True,"=""8801206680100""",1.57,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
